timestep,speed,acceleration,target_speed,RMS_Speed
13.521994352340698,0.004517353139817715,0.003718263003975153,0.0168133725264534,0.012296019386635684
13.571725606918335,0.0037004745099693537,-0.0048185596242547035,0.00880753345793064,0.009414726333103687
13.6173574924469,0.08280500024557114,0.6428933143615723,0.00874786746696092,0.04344242572740452
13.666529893875122,0.22657239437103271,1.5328742265701294,0.00948458953008622,0.114879119153465
13.716606378555298,0.15720199048519135,0.3156101703643799,0.0107671560487209,0.12184581142274901
13.771395444869995,0.10481821745634079,-0.19954006373882294,0.0117937822381297,0.11753407616092146
13.816137313842773,0.10244220495223999,-0.12837859988212585,0.00838274844294859,0.11447565911758022
13.86798882484436,0.13907544314861298,0.2193744033575058,0.00782090441691219,0.11670501791402466
13.92069697380066,0.13605016469955444,0.09485429525375366,0.00857176001659916,0.11795066450333935
13.970739126205444,0.15574459731578827,0.2222362756729126,0.0104416042798922,0.12096453740506079
14.020769596099854,0.140652135014534,0.003319771960377693,0.0111749405418236,0.12176301012612671
14.071725606918335,0.15387731790542603,0.1173994317650795,0.00656070390495635,0.12409362115800948
14.119218826293945,0.13658449053764343,-0.07649966329336166,0.00690933610305375,0.12453185178682528
14.165435791015625,0.15006528794765472,0.07154855132102966,0.00766460720356269,0.1258923353219234
14.217200994491577,0.13399600982666016,-0.09451760351657867,0.00857940900571936,0.1258606756326973
14.264825820922852,0.14875341951847076,0.07061745971441269,0.00781845171156287,0.1268553088688841
14.317264080047607,0.1336098462343216,-0.08792207390069962,0.0081552126196985,0.1267733445973791
14.37146258354187,0.1488732099533081,0.07847924530506134,0.00823268638701591,0.12758329135115787
14.42150092124939,0.1339094191789627,-0.08182227611541748,0.00600801826995944,0.12760005373088815
14.471411943435669,0.1491614729166031,0.08204677700996399,0.0070188507028557,0.12836631676187205
14.520730257034302,0.13410857319831848,-0.08037333935499191,0.00717052975232941,0.12829866429436493
14.5712411403656,0.14926454424858093,0.0821724459528923,0.00720515709154557,0.12895601116334093
14.62150502204895,0.13414068520069122,-0.08084622770547867,0.00449462868441712,0.12898608989778276
14.67141842842102,0.14925715327262878,0.08158376067876816,0.00416730747993797,0.12969700672077358
14.721591711044312,0.1341186910867691,-0.08131188899278641,0.00489749677133567,0.12967800774475036
14.766185760498047,0.14923538267612457,0.08130653947591782,0.00604709510180211,0.13022355452993065
14.816996812820435,0.13580426573753357,-0.06755037605762482,0.00570743451364968,0.13021886327330146
14.866501808166504,0.1504848152399063,0.08544784039258957,0.00418119487494008,0.13082737574499884
14.916741371154785,0.13628266751766205,-0.07102721184492111,0.0041548497628093,0.1308724336856982
14.967106103897095,0.15049593150615692,0.07975368201732635,0.00699489239919393,0.13131295585870228
15.017019033432007,0.1360921412706375,-0.07599719613790512,0.00658198817115354,0.13125518743006379
15.068031072616577,0.15027554333209991,0.0765448734164238,0.00523420448377312,0.13170784916592523
15.121763467788696,0.13592351973056793,-0.07751969993114471,0.00349327017917123,0.1317297982922086
15.16736650466919,0.1501782238483429,0.07618363201618195,0.00445789538027574,0.13216242526286692
15.217251539230347,0.13588495552539825,-0.07728226482868195,0.00835623435458272,0.13203229051689286
15.267266273498535,0.15017586946487427,0.07660578191280365,0.0122527123589819,0.13219947030233628
15.318562984466553,0.1358986645936966,-0.07690516859292984,0.00377996890252823,0.13219728785366477
15.367292642593384,0.15019239485263824,0.07685345411300659,0.00361196130779149,0.13259578180410503
15.41877555847168,0.13591153919696808,-0.0767848938703537,0.00658600173666555,0.13251293754201893
15.46568512916565,0.15019996464252472,0.07688446342945099,0.0113515677028198,0.1326750111510558
15.515109777450562,0.1359146386384964,-0.07680085301399231,0.0171472307498355,0.13235318976998747
15.567665815353394,0.1502002626657486,0.07685323059558868,0.00485812664384974,0.1326772289140715
15.62111234664917,0.1359136551618576,-0.07682943344116211,0.00580688544298469,0.13261801664441172
15.665276527404785,0.1501990258693695,0.07683413475751877,0.00526106729060897,0.1329106980098915
15.71464991569519,0.13591268658638,-0.076838918030262,0.00876473381497735,0.13278535413674442
15.764943599700928,0.15019842982292175,0.07683150470256805,0.0111203071829139,0.1329253211795841
15.818181037902832,0.1359124332666397,-0.07683786004781723,0.00614408062997409,0.13285893269386842
15.86887001991272,0.15019840002059937,0.0768338143825531,0.00684625659404623,0.1330859801080222
15.918349027633667,0.13761338591575623,-0.06295805424451828,0.00708783714319937,0.13303421899411977
15.968181610107422,0.15145601332187653,0.08099035918712616,0.00702959127761625,0.13327160681329703
16.017802238464355,0.13809451460838318,-0.06646785885095596,0.00702097325179561,0.13322885605512802
16.068116903305054,0.1514667570590973,0.07525239884853363,0.00954025158760152,0.1334014664699272
16.115478515625,0.1379023939371109,-0.07147342711687088,0.00828457021531505,0.13333107081412499
16.17250108718872,0.15124471485614777,0.07202191650867462,0.00856562629195672,0.13351013055395852
16.222740173339844,0.1377326101064682,-0.07300537079572678,0.00897814445943474,0.1334251768726881
16.271013975143433,0.1511467546224594,0.07165918499231339,0.00892469686067123,0.1335873439529722
16.31578254699707,0.13769380748271942,-0.07276561111211777,0.00781138987819343,0.13352323120096482
16.370246171951294,0.15114443004131317,0.07208460569381714,0.00754525348312804,0.13370338761846662
16.420796632766724,0.1377076357603073,-0.07238580286502838,0.00843846580925158,0.13362945720985092
16.470431089401245,0.1511610746383667,0.07233395427465439,0.00949165029943414,0.1337674165613764
16.52033019065857,0.13772059977054596,-0.07226477563381195,0.0102845308643935,0.133666041868025
16.564995050430298,0.15116868913173676,0.07236510515213013,0.0104015166624371,0.1337835669373354
16.6150119304657,0.13772372901439667,-0.0722808986902237,0.0110117543157297,0.13367424138646636
16.664848804473877,0.1494680941104889,0.058455947786569595,0.0121128337832862,0.13373253651091305
16.715031385421753,0.13646520674228668,-0.07646477222442627,0.0146315658155086,0.1335575059461773
16.765114068984985,0.14898578822612762,0.061947282403707504,0.0158607447236353,0.13355096393320073
16.815157413482666,0.1364535242319107,-0.0707361176609993,0.0117746252541906,0.1334228820640421
16.865108489990234,0.14917732775211334,0.06695014983415604,0.0129448932772482,0.13346462749641108
16.915064334869385,0.13667531311511993,-0.06750473380088806,0.0149632960590141,0.1333016997077485
