timestep,speed,acceleration,target_speed,RMS_Speed
6.035034418106079,0.004517353139817715,0.003718263003975153,0.0131982407216182,0.008680887581800485
6.0844645500183105,0.0037004745099693537,-0.0048185596242547035,0.0157331874915606,0.01049152016881282
6.1343302726745605,0.0028633633628487587,-0.009355967864394188,0.0168133725264534,0.011757929899573673
6.184111595153809,0.0007820451864972711,-0.02242334745824337,0.00880753345793064,0.010944807085608913
6.235734939575195,0.001150138326920569,-0.009857144206762314,0.00874786746696092,0.010362245863230602
6.282172203063965,0.0003020272124558687,-0.013194023631513119,0.00948458953008622,0.01017513429368677
6.331406354904175,0.0013340889709070325,0.0008037046063691378,0.0107671560487209,0.010072472400854996
6.382503986358643,0.0024149480741471052,0.008833911269903183,0.0117937822381297,0.009988402225439928
6.43411660194397,0.0029799588955938816,0.009659229777753353,0.00838274844294859,0.009587813833950258
6.4830121994018555,0.004861583933234215,0.02106192335486412,0.00782090441691219,0.009143812906854055
6.531550645828247,0.004382948391139507,0.008187191560864449,0.00857176001659916,0.008809288938331432
6.5810651779174805,0.00348981493152678,-0.001996096223592758,0.0104416042798922,0.008669710984865358
6.634907007217407,0.004603245761245489,0.008142057806253433,0.0111749405418236,0.008526672337761975
6.681392669677734,0.005574921146035194,0.012387188151478767,0.00656070390495635,0.008220729906201433
6.731385707855225,0.005981784779578447,0.010566199198365211,0.00690933610305375,0.007945589779358464
6.7813193798065186,0.006029847543686628,0.006702459882944822,0.00766460720356269,0.007704131980929306
6.834014654159546,0.00591152161359787,0.003101614536717534,0.00857940900571936,0.007502062525851236
6.881886720657349,0.005757165141403675,0.0006656352779828012,0.00781845171156287,0.007306864803938383
6.930623292922974,0.005632661748677492,-0.0005632679094560444,0.0081552126196985,0.007135486490372541
6.981467008590698,0.005557249300181866,-0.0009202462388202548,0.00823268638701591,0.006980494771995388
7.031527042388916,0.005524737760424614,-0.0008026290452107787,0.00600801826995944,0.006813081623185667
7.080754041671753,0.007220834959298372,0.013359720818698406,0.0070188507028557,0.006656577413382693
7.130777359008789,0.006785852834582329,0.003909517545253038,0.00717052975232941,0.006510755246576348
7.180720329284668,0.006020903587341309,-0.003568647662177682,0.00720515709154557,0.006378253861171283
7.2307679653167725,0.005560026504099369,-0.005699693690985441,0.00449462868441712,0.006253018497126958
7.281306982040405,0.0070639378391206264,0.008940378203988075,0.00416730747993797,0.006157848261718335
7.331064701080322,0.006593255326151848,0.0009856588440015912,0.00489749677133567,0.006051544255468913
7.382074356079102,0.005869484506547451,-0.005002359393984079,0.00604709510180211,0.0059425932836383285
7.431342601776123,0.005470380187034607,-0.0060813953168690205,0.00570743451364968,0.00583940187338118
7.481414318084717,0.007026738952845335,0.009116959758102894,0.00418119487494008,0.0057647114239017
7.532154560089111,0.008290089666843414,0.015225255861878395,0.0041548497628093,0.005719398634894427
7.581099510192871,0.007138213142752647,-0.0005125041934661567,0.00699489239919393,0.0056293807494844994
7.631171226501465,0.005965837277472019,-0.009366624988615513,0.00658198817115354,0.005544468512521007
7.68060040473938,0.005348093342036009,-0.010385919362306595,0.00523420448377312,0.0054623586171531156
7.7313432693481445,0.006847396958619356,0.006096880417317152,0.00349327017917123,0.005413529250138728
7.780736207962036,0.008138982579112053,0.013633870519697666,0.00445789538027574,0.005372954044562249
7.831330060958862,0.0070432922802865505,-0.0010318498825654387,0.00835623435458272,0.005304242776101847
7.881324768066406,0.005922534968703985,-0.009278922341763973,0.0122527123589819,0.005333769844416959
7.931328535079956,0.007040257565677166,0.0038114995695650578,0.00377996890252823,0.0052907643546212515
7.981341600418091,0.009814315475523472,0.02445436455309391,0.00361196130779149,0.005315459782584862
8.031062364578247,0.008190006949007511,0.0006326402071863413,0.00658600173666555,0.005256209662661973
8.081349611282349,0.006288995500653982,-0.014311019331216812,0.0113515677028198,0.0052516822203630435
8.134560108184814,0.00526738166809082,-0.016469404101371765,0.0171472307498355,0.005497351988847918
8.183952569961548,0.008319715037941933,0.015186862088739872,0.00485812664384974,0.005459521262831466
8.23362135887146,0.012573792599141598,0.04270711541175842,0.00580688544298469,0.00549195658093551
8.28391408920288,0.011583184823393822,0.016466252505779266,0.00526106729060897,0.005511333360741033
8.331298828125,0.008070321753621101,-0.018013466149568558,0.00876473381497735,0.00545332769209996
8.383580684661865,0.005622937344014645,-0.029705489054322243,0.0111203071829139,0.0054542488641589094
8.433501958847046,0.006265068426728249,-0.012102826498448849,0.00614408062997409,0.005398334040657478
8.480944395065308,0.009063956327736378,0.015110693871974945,0.00684625659404623,0.005353273208832803
8.530499935150146,0.00937055703252554,0.010689250193536282,0.00708783714319937,0.005310159542142719
8.580684661865234,0.008976924233138561,0.00336297950707376,0.00702959127761625,0.00526578144203239
8.63128662109375,0.008621553890407085,-0.0007310920627787709,0.00702097325179561,0.005220499283094426
8.681293725967407,0.00838637538254261,-0.002255399012938142,0.00954025158760152,0.0051743185395481655
